source_type,source_name,row_ref,platforms,url_count,listing_ids,unit_count,identifier_types,broker_ref_count,exact_bridge,unit_bridge,identifier_bridge,broker_unit_bridge,source_path,snippet
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,12857256,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-12857256.html bayut_url: https://www.bayut.com/property/details-12857256.html listing_id: 12857256 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13438148,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13438148.html bayut_url: https://www.bayut.com/property/details-13438148.html listing_id: 13438148 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13005778,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13005778.html bayut_url: https://www.bayut.com/property/details-13005778.html listing_id: 13005778 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15721463,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-4-15721463 property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-4-15721
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13278265,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13278265.html bayut_url: https://www.bayut.com/property/details-13278265.html listing_id: 13278265 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13297182,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13297182.html bayut_url: https://www.bayut.com/property/details-13297182.html listing_id: 13297182 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13157631,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13157631.html bayut_url: https://www.bayut.com/property/details-13157631.html listing_id: 13157631 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13971976,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13971976.html bayut_url: https://www.bayut.com/property/details-13971976.html listing_id: 13971976 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15140941,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-13-15140941 property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-13-151
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13136896,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13136896.html bayut_url: https://www.bayut.com/property/details-13136896.html listing_id: 13136896 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,12725875,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-12725875.html bayut_url: https://www.bayut.com/property/details-12725875.html listing_id: 12725875 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15723744,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-1-15723744 property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-1-15723
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,14858586,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-14858586 property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-14858586 listing_id: 14858586 listing
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,12563817,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-12563817.html bayut_url: https://www.bayut.com/property/details-12563817.html listing_id: 12563817 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15712678,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/to/15712678/en. property_finder_url: https://www.propertyfinder.ae/to/15712678/en. listing_id: 15712678 listing_platform: propertyfinder.ae owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Users/hassan
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,arabian-ranches-lll-elie-saab-ll,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/new-projects/emaar-properties/arabian-ranches-lll-elie-saab-ll property_finder_url: https://www.propertyfinder.ae/en/new-projects/emaar-properties/arabian-ranches-lll-elie-saab-ll listing_id: arabian-ranches-lll-elie-saab-ll listing
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,apartment-for-sale-dubai-dubai-marina-aeternitas-tower-2PTCVbiY4XY-html,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-marina-aeternitas-tower-2PTCVbiY4XY.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-marina-aeternitas-tower-2PTCVbiY4XY.html listing_id: apartm
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13157287,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13157287.html bayut_url: https://www.bayut.com/property/details-13157287.html listing_id: 13157287 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13680392,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13680392.html bayut_url: https://www.bayut.com/property/details-13680392.html listing_id: 13680392 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13923746,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13923746.html bayut_url: https://www.bayut.com/property/details-13923746.html listing_id: 13923746 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13289864,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13289864.html bayut_url: https://www.bayut.com/property/details-13289864.html listing_id: 13289864 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13923696,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13923696.html bayut_url: https://www.bayut.com/property/details-13923696.html listing_id: 13923696 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15528965,0,dewa,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-damac-hills-naia-golf-terrace-at-akoya-golf-terrace-b-15528965.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-damac-hills-naia-golf-terrace-at-akoya-golf-
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,32172,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/pm/13305405/5eb32172-9b6c-469d-861a-536e1cbd349e bayut_url: https://www.bayut.com/pm/13305405/5eb32172-9b6c-469d-861a-536e1cbd349e listing_id: 32172 listing_platform: bayut.com slug_title_tokens: 5eb32172 9b6c 469d 861a 536e1cbd349e project_building_t
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15044753,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-wilton-park-residences-15044753.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-wilton-park-residences-
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,search-l-36-c-2-t-1-bdr-2-fu-0-rp-y-ob-mr,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/search?l=36&c=2&t=1&bdr[]=2&fu=0&rp=y&ob=mr property_finder_url: https://www.propertyfinder.ae/en/search?l=36&c=2&t=1&bdr[]=2&fu=0&rp=y&ob=mr listing_id: search-l-36-c-2-t-1-bdr-2-fu-0-rp-y-ob-mr listing_platform: propertyfinder.ae 
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15869400,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-diamond-views-diamond-views-4-15869400.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-diamond-views-diamond-views-
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,12887590,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-12887590.html bayut_url: https://www.bayut.com/property/details-12887590.html listing_id: 12887590 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13101974,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13101974.html bayut_url: https://www.bayut.com/property/details-13101974.html listing_id: 13101974 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,12685587,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-12685587.html bayut_url: https://www.bayut.com/property/details-12685587.html listing_id: 12685587 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13425266,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13425266.html bayut_url: https://www.bayut.com/property/details-13425266.html listing_id: 13425266 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,16206428,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-arabian-ranches-3-elie-saab-elie-saab-2-16206428.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-arabian-ranches-3-elie-saab-elie-saab-2-16206428.html listing_id
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,16164544,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-16164544.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-16164544.html listing_id: 16164544 listing_platfor
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,14887426,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-city-walk-northline-northline-1-14887426.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-city-walk-northline-northline-1-14887426.html listing_id: 14887426
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,14110811,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-14110811.html bayut_url: https://www.bayut.com/property/details-14110811.html listing_id: 14110811 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15819644,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-green-park-15819644.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-green-park-15819644.html listing_id
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,Yak610Rt,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/leads/v1/lead/message/dBNVPPN91EfCZGgIkur2pUQ/Yak610Rt property_finder_url: https://www.propertyfinder.ae/leads/v1/lead/message/dBNVPPN91EfCZGgIkur2pUQ/Yak610Rt listing_id: Yak610Rt listing_platform: propertyfinder.ae slug_title_tokens
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15792090,0,land,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-dubai-land-damac-sun-city-15792090.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-dubai-land-damac-sun-city-15792090.html listing_id: 15792090 listing_pla
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,dubizzle,1,DaxkZg,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: dubizzle.com listing_url: https://dubizzle.com/s/DaxkZg dubizzle_url: https://dubizzle.com/s/DaxkZg listing_id: DaxkZg listing_platform: dubizzle.com slug_title_tokens: daxkzg project_building_tokens: daxkzg owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite source_path: /Users
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,dubizzle,1,DaBFuky,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: dubizzle.com listing_url: https://dubizzle.com/s/DaBFuky dubizzle_url: https://dubizzle.com/s/DaBFuky listing_id: DaBFuky listing_platform: dubizzle.com slug_title_tokens: dabfuky project_building_tokens: dabfuky property_number: listed owner_contact_available: NO source_file: WhatsApp ChatStora
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13073821,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13073821.html bayut_url: https://www.bayut.com/property/details-13073821.html listing_id: 13073821 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,12448505,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-12448505.html bayut_url: https://www.bayut.com/property/details-12448505.html listing_id: 12448505 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,bayut,1,13601540,0,property,0,NO,NO,YES,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: bayut.com listing_url: https://www.bayut.com/property/details-13601540.html bayut_url: https://www.bayut.com/property/details-13601540.html listing_id: 13601540 listing_platform: bayut.com slug_title_tokens: property details html project_building_tokens: property details html property_number: /d
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,16109976,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-al-wasl-al-wasl-road-16109976.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-al-wasl-al-wasl-road-16109976.html listing_id: 16109976 listing_platform: propertyfinde
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,14277956,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-paramount-tower-hotel-residences-14277956.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-paramount-tower-hotel-residences-1427
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15956213,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-al-wasl-al-wasl-road-al-wasl-villas-15956213.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-al-wasl-al-wasl-road-al-wasl-villas-15956213.html listing_id: 
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15932213,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/to/15932213/en. property_finder_url: https://www.propertyfinder.ae/to/15932213/en. listing_id: 15932213 listing_platform: propertyfinder.ae land_number: Residence owner_contact_available: NO source_file: WhatsApp ChatStorage.sqlite sou
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,16145894,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/commercial-rent/shop-for-rent-dubai-living-legends-andalusia-courtyard-mall-16145894.html property_finder_url: https://www.propertyfinder.ae/en/plp/commercial-rent/shop-for-rent-dubai-living-legends-andalusia-courtyard-mall-1614
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,16113114,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-paramount-tower-hotel-residences-16113114.html property_finder_url: https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-paramount-tower-hotel-residences-1611
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,15773152,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-ellington-house-ellington-house-1-15773152.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-ellington-house-ellington-
resolver_database,unit_resolver_database.sqlite,7f9f69f79ea5c7e8,property_finder,1,16159697,0,,0,NO,NO,NO,NO,/Users/hassanka/Downloads/AIOS/KnowledgeBase/resolver/unit_resolver_database.sqlite,resolver_record_id: 7f9f69f79ea5c7e8 source_platform: propertyfinder.ae listing_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-hills-estate-golf-grove-16159697.html property_finder_url: https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-hills-estate-golf-grove-16159697.html listing_id: 16159697 listing_pla
